longitude,latitude,time,r,q,t,u,v,w,vo
-10.5,14.5,2022-10-02T00:00:00.000000000,77.3669,0.01702219,302.10864,0.55199194,1.4612794,0.0036571124,-2.508629e-06
-10.5,14.5,2022-10-02T03:00:00.000000000,81.71987,0.017167615,300.734,0.99690104,1.2070467,-0.011599114,-5.1444863e-06
-10.5,14.5,2022-10-02T06:00:00.000000000,85.882515,0.017209915,299.49072,1.2743483,0.8194703,0.000568042,-2.8898128e-06
-10.5,14.5,2022-10-02T09:00:00.000000000,79.54338,0.017387152,299.49854,2.5821114,0.07362378,-0.028809657,-4.811964e-06
-10.5,14.5,2022-10-02T12:00:00.000000000,67.13382,0.017508108,302.36874,0.9493587,-0.42238605,-0.036311675,-4.6497576e-06
-10.5,14.5,2022-10-02T15:00:00.000000000,62.118042,0.0170554,303.71738,-0.6103065,-0.71984565,-0.014435997,4.273109e-07
-10.5,14.5,2022-10-02T18:00:00.000000000,73.86705,0.017886354,302.27512,-0.87781966,-0.7513498,0.029000113,1.1247987e-06
-10.5,14.5,2022-10-02T21:00:00.000000000,85.59814,0.017929003,300.62347,-1.0559253,0.4692595,0.034106504,1.8400287e-07
-10.5,14.5,2022-10-03T00:00:00.000000000,86.41544,0.01753118,300.1969,-0.81679547,0.4472798,0.00044197816,7.841675e-07
-10.5,14.5,2022-10-03T03:00:00.000000000,89.727196,0.017517896,299.51935,-1.172297,0.4326266,0.01588733,1.181573e-06
-10.5,14.5,2022-10-03T06:00:00.000000000,90.96995,0.017336113,299.03165,-1.058054,0.36229122,0.029693553,2.8766347e-06
-10.5,14.5,2022-10-03T09:00:00.000000000,82.79916,0.017494824,299.06937,-1.4937384,1.1447707,0.03675432,3.784987e-06
-10.5,14.5,2022-10-03T12:00:00.000000000,63.61158,0.016745672,302.60025,-1.9067163,2.185146,0.018472025,7.111715e-07
-10.5,14.5,2022-10-03T15:00:00.000000000,58.701046,0.016912071,304.40533,-1.4128458,1.4385669,0.012230882,1.7087452e-06
-10.5,14.5,2022-10-03T18:00:00.000000000,62.413616,0.017343454,304.62384,-0.67558837,0.46852684,0.0019549825,-2.1436633e-06
-10.5,14.5,2022-10-03T21:00:00.000000000,73.6073,0.017870972,304.15955,0.17449328,0.66634464,0.020615468,-3.2791093e-06
-10.5,14.5,2022-10-04T00:00:00.000000000,79.52547,0.017516147,303.97098,0.73577404,0.6084646,-0.019416323,-6.1177257e-06
-10.5,14.5,2022-10-04T03:00:00.000000000,85.21076,0.017429102,303.05933,1.3729806,0.700047,-0.030637851,-7.65869e-06
-10.5,14.5,2022-10-04T06:00:00.000000000,86.18481,0.017061692,301.5273,1.6915836,0.55058455,-0.008951297,-8.485945e-06
-10.5,14.5,2022-10-04T09:00:00.000000000,74.51193,0.01774757,301.11246,2.5303116,-0.053126216,-0.032970417,-8.015543e-06
-10.5,14.5,2022-10-04T12:00:00.000000000,60.6469,0.01769933,304.5328,3.019215,-0.8084973,-0.07678478,-9.159102e-06
-10.5,14.5,2022-10-04T15:00:00.000000000,54.580944,0.017576626,306.5499,3.0575323,-1.0869075,-0.06688713,-9.832259e-06
-10.5,14.5,2022-10-04T18:00:00.000000000,62.420334,0.018620824,306.48096,2.3621402,-0.41139615,-0.034294296,-4.5281e-06
-10.5,14.5,2022-10-04T21:00:00.000000000,71.15763,0.018392198,305.36774,2.4118114,0.9330324,-0.021118453,-6.8882096e-06
-10.5,14.5,2022-10-05T00:00:00.000000000,75.91142,0.018331021,304.83713,2.462901,0.83851945,-0.035366047,-7.4964832e-06
-10.5,14.5,2022-10-05T03:00:00.000000000,77.89086,0.01777274,303.0476,2.7027407,0.875885,-0.039337683,-6.304263e-06
-10.5,14.5,2022-10-05T06:00:00.000000000,81.50043,0.01761333,301.2373,3.324336,0.916914,-0.03271823,-2.134063e-07
-10.5,14.5,2022-10-05T09:00:00.000000000,75.99651,0.018115679,301.19568,4.197124,1.2993617,-0.044255007,1.1351932e-05
-10.5,14.5,2022-10-05T12:00:00.000000000,57.9554,0.016786223,304.42746,3.211512,1.6986607,-0.061024237,1.1287045e-05
-10.5,14.5,2022-10-05T15:00:00.000000000,52.888123,0.01663695,306.15845,2.460063,1.7118486,-0.03996812,6.01533e-06
-10.5,14.5,2022-10-05T18:00:00.000000000,61.450768,0.017604942,305.46786,1.3651748,0.940359,-0.0032775304,4.5149186e-06
-10.5,14.5,2022-10-05T21:00:00.000000000,72.96242,0.01792411,304.0009,1.2331924,1.8180841,0.015382955,-1.1866457e-06
-10.5,14.5,2022-10-06T00:00:00.000000000,78.430504,0.017423509,302.742,0.8847866,1.7221059,-0.0047905347,-2.5816214e-06
-10.5,14.5,2022-10-06T03:00:00.000000000,82.908875,0.017200127,301.1944,1.0472813,1.5037736,-0.009329608,-3.5791916e-06
-10.5,14.5,2022-10-06T06:00:00.000000000,86.46471,0.01709665,299.9433,1.2551894,1.0480598,0.0042875507,-5.841974e-06
-10.5,14.5,2022-10-06T09:00:00.000000000,78.29616,0.017869923,300.1839,2.0435371,0.81434166,-0.0143729355,-5.7689817e-06
-10.5,14.5,2022-10-06T12:00:00.000000000,58.9384,0.016464608,303.62115,1.0444431,1.9199237,-0.047344077,4.597544e-07
-10.5,14.5,2022-10-06T15:00:00.000000000,51.53789,0.015742373,305.51727,0.7762203,1.3638357,-0.024333647,-2.1679941e-06
-10.5,14.5,2022-10-06T18:00:00.000000000,58.179317,0.016693234,305.36774,0.83795404,0.17692864,-0.0061144135,-4.9726685e-07
-10.5,14.5,2022-10-06T21:00:00.000000000,68.931885,0.017310595,304.8059,0.27241585,0.3058766,0.022821972,-4.609205e-06
-10.5,14.5,2022-10-07T00:00:00.000000000,77.57066,0.017774837,304.2779,0.32279631,1.2063141,-0.024018398,-2.4924072e-06
-10.5,14.5,2022-10-07T03:00:00.000000000,83.126076,0.017713312,303.20367,0.90394545,0.85317266,-0.013049057,-3.2628911e-06
-10.5,14.5,2022-10-07T06:00:00.000000000,86.28781,0.017467905,302.02542,0.95503545,1.060515,0.0030897358,-5.6473277e-06
-10.5,14.5,2022-10-07T09:00:00.000000000,73.25351,0.017793715,301.41547,1.7050657,0.6502261,-0.008573046,-4.7795206e-06
-10.5,14.5,2022-10-07T12:00:00.000000000,55.955807,0.016800556,305.0088,1.324019,-0.48319685,-0.053080905,-8.591377e-06
-10.5,14.5,2022-10-07T15:00:00.000000000,49.62563,0.016080769,306.75406,0.4519405,-0.50517666,-0.028053155,-1.2677472e-06
-10.5,14.5,2022-10-07T18:00:00.000000000,63.132393,0.017185094,304.41965,0.33414957,0.026001096,0.010213504,9.382614e-07
-10.5,14.5,2022-10-07T21:00:00.000000000,76.63468,0.01819888,303.37796,-0.5826328,0.9821205,0.03606082,-1.5516114e-06
-10.5,14.0,2022-10-01T00:00:00.000000000,84.144905,0.017984586,301.02533,2.0137348,1.2400165,-0.042489816,-1.2190856e-06
-10.5,14.0,2022-10-01T03:00:00.000000000,87.78806,0.017517196,299.3932,2.223062,1.1652852,-0.022001078,-2.8168204e-06
-10.5,14.0,2022-10-01T06:00:00.000000000,90.58929,0.017176354,298.28125,1.892396,0.9271711,0.003341923,-2.946587e-06
-10.5,14.0,2022-10-01T09:00:00.000000000,81.43997,0.017218655,298.9107,3.2604733,0.815807,-0.03240304,-2.7276062e-06
-10.5,14.0,2022-10-01T12:00:00.000000000,66.61433,0.01645377,301.61185,3.3498812,0.40405285,-0.06688713,-1.064988e-06
-10.5,14.0,2022-10-01T15:00:00.000000000,61.542572,0.016465308,303.192,2.4983802,0.0325948,-0.04740708,-3.652184e-06
-10.5,14.0,2022-10-01T18:00:00.000000000,66.91885,0.017300457,303.38446,1.6106911,-0.44509852,-0.025279274,-3.5629735e-06
-10.5,14.0,2022-10-01T21:00:00.000000000,76.7959,0.01758222,302.62756,1.1090152,1.0077636,0.015950391,-1.9733477e-06
-10.5,14.0,2022-10-02T00:00:00.000000000,81.01229,0.01747315,301.63657,0.46258423,1.365301,-0.008257857,-1.0797039e-07
-10.5,14.0,2022-10-02T03:00:00.000000000,85.55783,0.017511953,300.27493,0.7300973,0.8377868,-0.012292555,-2.6546138e-06
-10.5,14.0,2022-10-02T06:00:00.000000000,88.52028,0.01739694,299.30215,1.0848894,0.57622766,-0.002647092,-2.038231e-06
-10.5,14.0,2022-10-02T09:00:00.000000000,80.58237,0.017427355,299.31516,2.4763832,-0.13811457,-0.018848946,-3.30344e-06
-10.5,14.0,2022-10-02T12:00:00.000000000,68.372086,0.017599348,302.13727,0.88052917,-0.61361015,-0.02994441,-2.9303653e-06
-10.5,14.0,2022-10-02T15:00:00.000000000,64.03255,0.017318284,303.40265,-0.50883603,-0.8634466,-0.011031738,4.1108916e-07
-10.5,14.0,2022-10-02T18:00:00.000000000,76.48466,0.018147143,301.74582,-0.9445206,-0.8451301,0.033350002,1.2383437e-06
-10.5,14.0,2022-10-02T21:00:00.000000000,87.900024,0.017966408,299.9277,-1.0509582,0.513219,0.022821972,-1.0406573e-06
-10.5,14.0,2022-10-03T00:00:00.000000000,88.60313,0.017503213,299.57007,-0.7713821,0.40771616,-0.003466656,-8.2168e-07
-10.5,14.0,2022-10-03T03:00:00.000000000,90.687805,0.017402185,299.11227,-1.1169494,0.53593147,0.009520063,-1.5029461e-06
-10.5,14.0,2022-10-03T06:00:00.000000000,91.43346,0.01723858,298.6311,-1.0076735,0.3571626,0.024524102,-2.052936e-07
-10.5,14.0,2022-10-03T09:00:00.000000000,83.70155,0.017412672,298.76245,-1.6150773,1.1997201,0.025280604,3.663333e-06
-10.5,14.0,2022-10-03T12:00:00.000000000,65.895546,0.016877813,302.16327,-1.9535488,2.1836808,-0.0017014644,1.3924412e-06
-10.5,14.0,2022-10-03T15:00:00.000000000,62.07326,0.017301856,303.7291,-1.4603881,1.3242722,-0.0011971495,-1.6894835e-06
-10.5,14.0,2022-10-03T18:00:00.000000000,65.91346,0.017798958,303.97098,-0.8614992,0.116850734,-0.0011971495,-3.0195795e-06
-10.5,14.0,2022-10-03T21:00:00.000000000,76.404045,0.018153783,303.61465,-0.04476812,0.3300544,0.019039461,-5.9879626e-06
-10.5,14.0,2022-10-04T00:00:00.000000000,81.55193,0.017716458,303.58084,0.6144352,0.36302388,-0.017462006,-4.7714116e-06
-10.5,14.0,2022-10-04T03:00:00.000000000,87.81269,0.01773953,302.7186,1.2374496,0.635573,-0.026414027,-1.843581e-06
-10.5,14.0,2022-10-04T06:00:00.000000000,89.16964,0.017342405,301.57675,1.4233608,0.4216367,-0.0072491667,-2.4761891e-06
-10.5,14.0,2022-10-04T09:00:00.000000000,75.253105,0.017875168,301.03574,2.1130762,0.06409919,-0.02275758,-4.609205e-06
-10.5,14.0,2022-10-04T12:00:00.000000000,62.769646,0.018060446,304.19595,2.880846,-0.5374135,-0.056863416,-4.090142e-06
-10.5,14.0,2022-10-04T15:00:00.000000000,58.369648,0.01827299,305.95944,2.7836332,-0.97407806,-0.04538976,-5.4364596e-06
-10.5,14.0,2022-10-04T18:00:00.000000000,66.439674,0.019494427,305.98157,2.0683727,-0.5799078,-0.023198893,-2.070671e-06
-10.5,14.0,2022-10-04T21:00:00.000000000,75.49941,0.01913331,305.0023,2.1315255,0.5667031,-0.018092444,-1.5678295e-06
-10.5,14.0,2022-10-05T00:00:00.000000000,80.07631,0.018985787,304.4821,2.1606183,0.8231336,-0.028998783,-1.3975139e-06
-10.5,14.0,2022-10-05T03:00:00.000000000,82.049034,0.018519446,302.69778,2.4877367,0.8561033,-0.031898726,1.416772e-06
-10.5,14.0,2022-10-05T06:00:00.000000000,84.78307,0.018308997,300.9369,3.2980814,0.97992253,-0.026350966,5.593594e-06
-10.5,14.0,2022-10-05T09:00:00.000000000,79.04628,0.018585866,300.91348,4.898193,1.6884035,-0.040346373,1.7386015e-05
-10.5,14.0,2022-10-05T12:00:00.000000000,62.40466,0.017373519,303.66406,3.8196254,1.5008429,-0.062348116,1.3144313e-05
-10.5,14.0,2022-10-05T15:00:00.000000000,57.12242,0.01707218,305.16614,2.821241,1.3682317,-0.042552818,7.385975e-06
-10.5,14.0,2022-10-05T18:00:00.000000000,65.75448,0.0181821,304.72006,1.4418101,0.98505116,-0.0017014644,4.4581443e-06
-10.5,14.0,2022-10-05T21:00:00.000000000,75.62481,0.018143296,303.43646,1.426909,1.2429471,0.010276565,1.3194488e-06
-10.5,14.0,2022-10-06T00:00:00.000000000,80.86002,0.017592007,302.5209,0.7627382,1.3447866,-0.010149112,1.0289777e-07
-10.5,14.0,2022-10-06T03:00:00.000000000,85.56679,0.01738086,301.2165,0.8727238,1.275184,-0.012607804,-1.178533e-06
-10.5,14.0,2022-10-06T06:00:00.000000000,88.49341,0.017220402,300.07596,0.9124603,0.89713216,0.0031527975,-3.3845452e-06
-10.5,14.0,2022-10-06T09:00:00.000000000,79.13137,0.017932149,300.09027,1.711452,0.6245831,-0.0078796055,-5.485121e-06
-10.5,14.0,2022-10-06T12:00:00.000000000,61.49107,0.016643943,303.07233,1.047991,1.6920668,-0.048667956,1.6276401e-06
-10.5,14.0,2022-10-06T15:00:00.000000000,55.299725,0.016338758,304.87613,0.6633966,0.95940816,-0.027107468,-3.1980078e-06
-10.5,14.0,2022-10-06T18:00:00.000000000,61.273872,0.017305002,304.87354,0.54205775,0.06263387,-0.00069277507,-2.0220093e-06
-10.5,14.0,2022-10-06T21:00:00.000000000,72.5728,0.017860135,304.2649,-0.05328324,0.024535775,0.02654148,-4.94984e-06
-10.5,14.0,2022-10-07T00:00:00.000000000,80.85107,0.018214261,303.87344,0.1986191,0.84438074,-0.029755285,-3.7008492e-06
-10.5,14.0,2022-10-07T03:00:00.000000000,87.60445,0.018257609,302.82394,0.75635195,1.032674,-0.012986055,-9.43334e-07
-10.5,14.0,2022-10-07T06:00:00.000000000,90.28923,0.017964311,301.7406,0.7889929,1.0363373,-6.239633e-05,-1.875624e-08
-10.5,14.0,2022-10-07T09:00:00.000000000,75.653915,0.018147841,301.15536,1.5014153,0.53959477,-0.0045383475,-2.3220916e-06
-10.5,14.0,2022-10-07T12:00:00.000000000,60.346848,0.0175574,304.35593,0.9181371,-0.46121705,-0.039652873,-6.0122934e-06
-10.5,14.0,2022-10-07T15:00:00.000000000,57.108986,0.017604243,305.69025,0.1666877,-0.42018807,-0.01657944,-3.9994364e-07
-10.5,14.0,2022-10-07T18:00:00.000000000,69.87458,0.018576426,303.66797,0.24261329,-0.21504366,0.016769895,-7.7301837e-07
-10.5,14.0,2022-10-07T21:00:00.000000000,81.47132,0.019181902,302.8044,-0.45419815,0.29049075,0.027991423,-2.2653173e-06
-10.5,13.5,2022-10-01T00:00:00.000000000,87.165565,0.018097501,300.50122,2.0328932,0.97039807,-0.02717053,1.6114184e-06
-10.5,13.5,2022-10-01T03:00:00.000000000,90.43254,0.017560545,299.12918,2.0378604,1.1066725,-0.0012601516,-1.3082997e-06
-10.5,13.5,2022-10-01T06:00:00.000000000,91.908165,0.017077073,298.20322,1.7142901,0.7271553,0.019417712,-2.8168204e-06
-10.5,13.5,2022-10-01T09:00:00.000000000,81.85646,0.017099448,298.80017,3.220027,0.31320322,-0.012418678,-8.786027e-06
-10.5,13.5,2022-10-01T12:00:00.000000000,68.45942,0.016486982,301.29193,3.392456,-0.289775,-0.052828718,-6.0528423e-06
-10.5,13.5,2022-10-01T15:00:00.000000000,64.37962,0.01675476,302.7667,2.5203776,-0.7176477,-0.040157247,-5.1282645e-06
-10.5,13.5,2022-10-01T18:00:00.000000000,70.23957,0.01768989,302.9423,1.5830173,-0.8084973,-0.013931682,-5.5581136e-06
-10.5,13.5,2022-10-01T21:00:00.000000000,81.00781,0.017948579,302.05923,1.006835,1.0216842,0.028432736,-5.2159766e-07
-10.5,13.5,2022-10-02T00:00:00.000000000,84.65992,0.01773184,301.1853,0.49451563,1.3184109,-0.0020166538,5.4236168e-08
-10.5,13.5,2022-10-02T03:00:00.000000000,88.87855,0.017680801,300.00964,0.6314652,0.48537803,0.00082022924,-8.5411983e-07
-10.5,13.5,2022-10-02T06:00:00.000000000,91.20282,0.01739729,299.1071,0.88549614,0.4289633,0.009835253,-3.4818684e-06
-10.5,13.5,2022-10-02T09:00:00.000000000,81.09066,0.017281929,299.20203,2.378461,-0.26632988,0.0011354187,-6.847657e-06
-10.5,13.5,2022-10-02T12:00:00.000000000,69.13341,0.01742246,301.9214,0.78686404,-0.96675146,-0.03233998,-6.036624e-06
-10.5,13.5,2022-10-02T15:00:00.000000000,65.33799,0.017313391,303.11523,-0.43929675,-1.1755592,-0.017777255,-4.4049256e-07
-10.5,13.5,2022-10-02T18:00:00.000000000,77.20791,0.018053804,301.4623,-1.0218651,-0.8143586,0.030513117,2.4077355e-07
-10.5,13.5,2022-10-02T21:00:00.000000000,88.856155,0.017830422,299.3971,-1.1126919,0.5220109,0.016328642,-1.3650704e-06
-10.5,13.5,2022-10-03T00:00:00.000000000,90.20415,0.017361633,298.9289,-0.7131963,0.32126248,-0.0053579113,-1.3164088e-06
-10.5,13.5,2022-10-03T03:00:00.000000000,92.10969,0.017256059,298.687,-1.0658594,0.661216,0.006872306,2.1644273e-07
-10.5,13.5,2022-10-03T06:00:00.000000000,92.46572,0.017097699,298.26956,-0.9764519,0.58575225,0.025721917,2.3413497e-06
-10.5,13.5,2022-10-03T09:00:00.000000000,84.14938,0.017267246,298.57907,-1.6810685,1.2737187,0.023704538,7.896929e-06
-10.5,13.5,2022-10-03T12:00:00.000000000,67.469696,0.016862081,301.92267,-1.9762555,2.0679207,-0.008131793,4.3770465e-06
-10.5,13.5,2022-10-03T15:00:00.000000000,63.595905,0.017224947,303.33243,-1.646299,1.1557606,-0.0057361624,-3.350603e-07
-10.5,13.5,2022-10-03T18:00:00.000000000,68.83112,0.01809121,303.59253,-1.0857277,-0.30223,-0.0036557815,-1.7786977e-06
-10.5,13.5,2022-10-03T21:00:00.000000000,79.13137,0.018303055,303.21408,-0.19945744,0.16886938,0.022191534,-4.292901e-06
-10.5,13.5,2022-10-04T00:00:00.000000000,84.39122,0.017895794,303.22708,0.5903094,0.36888516,-0.007942667,-2.7600497e-06
-10.5,13.5,2022-10-04T03:00:00.000000000,90.04516,0.017903134,302.478,1.2026801,0.69198775,-0.010149112,2.813261e-07
-10.5,13.5,2022-10-04T06:00:00.000000000,92.530655,0.017545512,301.54294,1.324019,0.5410601,0.00838531,5.327468e-07
-10.5,13.5,2022-10-04T09:00:00.000000000,76.92577,0.017999269,300.86407,1.8952341,0.27876818,-0.0025840304,-7.0002596e-07
-10.5,13.5,2022-10-04T12:00:00.000000000,65.34247,0.018362135,303.87476,2.8581395,-0.20918238,-0.03233998,-2.8087113e-06
-10.5,13.5,2022-10-04T15:00:00.000000000,61.58064,0.018702626,305.5394,2.6026893,-1.012909,-0.02647709,-5.6148842e-06
-10.5,13.5,2022-10-04T18:00:00.000000000,69.99102,0.020096056,305.5511,1.8867192,-0.58064044,-0.0056100986,-2.6383957e-06
-10.5,13.5,2022-10-04T21:00:00.000000000,79.250046,0.019696835,304.65894,2.0818548,0.14322627,0.0010724165,-2.134063e-07
-10.5,13.5,2022-10-05T00:00:00.000000000,83.48883,0.019448632,304.07373,2.1606183,0.84438074,-0.006744852,1.9196134e-06
-10.5,13.5,2022-10-05T03:00:00.000000000,85.038345,0.01898369,302.30502,2.6672611,0.89346886,-0.006240537,4.677129e-06
-10.5,13.5,2022-10-05T06:00:00.000000000,86.93717,0.018613134,300.6508,3.540759,1.0634457,0.0025223591,3.8660924e-06
-10.5,13.5,2022-10-05T09:00:00.000000000,80.89585,0.018600548,300.60397,5.4034166,2.1309295,-0.0011971495,5.2529626e-06
-10.5,13.5,2022-10-05T12:00:00.000000000,65.04242,0.01741512,303.14255,4.410709,1.1689485,-0.036248613,8.618747e-06
-10.5,13.5,2022-10-05T15:00:00.000000000,59.70196,0.017026385,304.46127,3.2611833,0.87735033,-0.021685889,5.447609e-06
-10.5,13.5,2022-10-05T18:00:00.000000000,69.0013,0.018363532,304.10623,1.6412029,0.7952926,0.009141812,1.2221255e-06
-10.5,13.5,2022-10-05T21:00:00.000000000,77.702774,0.018134907,303.04633,1.7589941,0.49783313,0.02137197,1.2464563e-06
-10.5,13.5,2022-10-06T00:00:00.000000000,82.27071,0.017626615,302.38824,0.83440614,0.89933014,0.0020810463,6.544008e-07
-10.5,13.5,2022-10-06T03:00:00.000000000,87.84404,0.017457768,301.28284,0.80034614,1.2092447,0.00094629306,-1.0797039e-07
-10.5,13.5,2022-10-06T06:00:00.000000000,90.90053,0.017283326,300.27103,0.5888903,0.89713216,0.016202519,-2.2653173e-06
-10.5,13.5,2022-10-06T09:00:00.000000000,79.40456,0.017851746,300.09418,1.2360306,0.6099299,0.012104759,-7.2693933e-06
-10.5,13.5,2022-10-06T12:00:00.000000000,63.09657,0.016569832,302.67957,0.9181371,1.298629,-0.035681237,-3.7495108e-06
-10.5,13.5,2022-10-06T15:00:00.000000000,57.928528,0.016592205,304.37674,0.4334912,0.43335927,-0.021244576,-5.9149666e-06
-10.5,13.5,2022-10-06T18:00:00.000000000,63.28466,0.017527334,304.45087,0.16526863,-0.09195697,0.0064309933,-4.7146373e-06
-10.5,13.5,2022-10-06T21:00:00.000000000,75.97412,0.01817441,303.7941,-0.2306793,-0.12492669,0.033160876,-3.968488e-06
-10.5,13.5,2022-10-07T00:00:00.000000000,85.00923,0.018472603,303.34415,0.13759491,0.7110368,-0.019794574,-2.6140613e-06
-10.5,13.5,2022-10-07T03:00:00.000000000,91.574524,0.01846526,302.51572,0.717325,1.2077794,0.002648423,9.950356e-07
-10.5,13.5,2022-10-07T06:00:00.000000000,93.428566,0.018074429,301.5234,0.84150195,1.0158229,0.012924323,3.930972e-06
-10.5,13.5,2022-10-07T09:00:00.000000000,77.89086,0.01828173,300.89008,1.3545313,0.45387375,0.012546072,-1.4380664e-06
-10.5,13.5,2022-10-07T12:00:00.000000000,64.184814,0.018051008,303.86435,0.5527015,-0.58430374,-0.029755285,-6.190718e-06
-10.5,13.5,2022-10-07T15:00:00.000000000,63.44588,0.018571533,304.802,-0.22145465,-0.6158081,-0.013301244,-2.979027e-06
-10.5,13.5,2022-10-07T18:00:00.000000000,74.61269,0.019264054,303.15427,-0.11856487,-0.37183273,0.027991423,-4.3172317e-06
-10.5,13.5,2022-10-07T21:00:00.000000000,85.32272,0.019604895,302.31802,-0.07528021,0.20989835,0.028747926,-5.3229146e-06
-10.5,13.0,2022-10-01T00:00:00.000000000,88.56282,0.017907329,300.02133,2.0243783,0.60406864,-0.01935332,-4.082033e-06
-10.5,13.0,2022-10-01T03:00:00.000000000,91.92608,0.017416866,299.01733,1.7951827,0.9682001,0.011663506,-6.523244e-06
-10.5,13.0,2022-10-01T06:00:00.000000000,92.81951,0.016902633,298.3879,1.3885913,0.7484025,0.031710934,-8.461614e-06
-10.5,13.0,2022-10-01T09:00:00.000000000,82.28414,0.016984085,298.82486,2.7517018,-0.08463037,-0.0049796603,-1.7950699e-05
-10.5,13.0,2022-10-01T12:00:00.000000000,69.62603,0.016427552,301.10986,3.1029458,-1.0605317,-0.05427872,-1.45930235e-05
-10.5,13.0,2022-10-01T15:00:00.000000000,66.6524,0.01682188,302.40515,2.3465295,-1.4085447,-0.050937463,-1.0181003e-05
-10.5,13.0,2022-10-01T18:00:00.000000000,73.1729,0.017680451,302.40387,1.3474355,-1.1176792,-0.016957691,-8.534606e-06
-10.5,13.0,2022-10-01T21:00:00.000000000,83.62542,0.017882159,301.4441,0.8791101,0.9586755,0.039969455,-3.400767e-06
-10.5,13.0,2022-10-02T00:00:00.000000000,87.0872,0.017583966,300.77173,0.47464725,1.2363532,0.010717878,-1.4786153e-06
-10.5,13.0,2022-10-02T03:00:00.000000000,90.67661,0.017499717,299.89258,0.60521054,0.23041284,0.011159131,-1.3731831e-06
-10.5,13.0,2022-10-02T06:00:00.000000000,93.53605,0.017170412,298.9055,0.77480125,0.33884633,0.019922027,-5.395907e-06
-10.5,13.0,2022-10-02T09:00:00.000000000,82.16547,0.017110983,299.03296,2.0577288,-0.3300711,0.007376621,-1.1989606e-05
-10.5,13.0,2022-10-02T12:00:00.000000000,69.89921,0.017214809,301.7302,0.46684167,-1.2737354,-0.040472437,-9.6376125e-06
-10.5,13.0,2022-10-02T15:00:00.000000000,67.50552,0.017393095,302.83432,-0.40168884,-1.3660506,-0.03334867,-3.5128204e-07
-10.5,13.0,2022-10-02T18:00:00.000000000,79.933,0.017929003,301.02533,-0.90478384,-0.8084973,0.023578474,7.5172403e-07
-10.5,13.0,2022-10-02T21:00:00.000000000,90.13025,0.01769059,299.1669,-1.0516677,0.3901323,0.021119842,1.181573e-06
-10.5,13.0,2022-10-03T00:00:00.000000000,91.62602,0.017092107,298.6194,-0.61598325,0.33225238,-0.0025210283,2.2926881e-06
-10.5,13.0,2022-10-03T03:00:00.000000000,93.26063,0.016930599,298.4022,-0.95587385,0.8070152,0.013933012,4.831219e-06
-10.5,13.0,2022-10-03T06:00:00.000000000,93.41514,0.016732037,298.00424,-0.7713821,0.89200354,0.035808694,6.915577e-06
-10.5,13.0,2022-10-03T09:00:00.000000000,84.76068,0.016974647,298.3866,-1.5874035,1.4048647,0.04009552,1.3679591e-05
-10.5,13.0,2022-10-03T12:00:00.000000000,68.372086,0.016741127,301.77573,-1.8833001,1.953626,0.008637438,7.369757e-06
-10.5,13.0,2022-10-03T15:00:00.000000000,64.69311,0.017136153,303.15036,-1.6895837,0.95208156,0.0024592974,4.6446853e-06
-10.5,13.0,2022-10-03T18:00:00.000000000,71.847305,0.018184198,303.2622,-1.2127433,-0.4897908,-0.0023319027,2.0007185e-06
-10.5,13.0,2022-10-03T21:00:00.000000000,81.890045,0.018296063,302.82132,-0.1646879,0.17619598,0.023389349,8.0038564e-07
-10.5,13.0,2022-10-04T00:00:00.000000000,87.56638,0.017957669,302.86426,0.4994826,0.72862065,0.0040353634,-1.3001907e-06
-10.5,13.0,2022-10-04T03:00:00.000000000,92.0649,0.017836364,302.08524,1.0621827,0.8868749,0.006178806,-3.8143905e-06
-10.5,13.0,2022-10-04T06:00:00.000000000,94.87956,0.017413022,301.2282,1.1579764,0.8670931,0.025595853,-3.6684057e-06
-10.5,13.0,2022-10-04T09:00:00.000000000,79.20975,0.018006261,300.56104,1.721386,0.5058924,0.012924323,-4.382115e-06
-10.5,13.0,2022-10-04T12:00:00.000000000,66.82705,0.018367028,303.70306,2.6147523,0.045782685,-0.020235887,-9.945804e-06
-10.5,13.0,2022-10-04T15:00:00.000000000,63.054024,0.018670814,305.3079,2.2521548,-1.2268454,-0.026224902,-1.3157495e-05
-10.5,13.0,2022-10-04T18:00:00.000000000,73.11692,0.020257214,305.0608,1.6170774,-0.60042226,-0.0053579113,-7.869558e-06
-10.5,13.0,2022-10-04T21:00:00.000000000,81.96618,0.019823384,304.2948,1.9704499,-0.44656384,0.0051071146,-5.2093696e-06
-10.5,13.0,2022-10-05T00:00:00.000000000,84.91519,0.019448282,303.70438,2.2202234,0.6780672,0.0037832358,-2.6383957e-06
-10.5,13.0,2022-10-05T03:00:00.000000000,86.543076,0.01900851,302.03583,2.677905,1.0209515,0.010339627,-2.9628088e-06
-10.5,13.0,2022-10-05T06:00:00.000000000,88.20679,0.018605093,300.60007,3.2491202,1.2414818,0.02546973,-9.799819e-06
-10.5,13.0,2022-10-05T09:00:00.000000000,82.87081,0.018396044,300.1761,4.361038,2.3932211,0.037636887,-2.0789315e-05
-10.5,13.0,2022-10-05T12:00:00.000000000,67.08008,0.017226694,302.65747,4.421353,0.81434166,-0.019164195,-7.983103e-06
-10.5,13.0,2022-10-05T15:00:00.000000000,61.47764,0.016820831,303.9944,3.3456235,0.32785642,-0.01418381,-4.2523484e-06
